DateTime,SecondsSinceStart,EraBimOscillatorVCurrentMilliV,EraBimPowerOutMilliV,EraBimPower1GHzMilliV,EraBimSupply1V8MilliV,EraBimSupply5V9MilliV,EraBimSupply4V1MilliV,EraTemperatureMilliDegC,RxBimIChannelMilliV,RxBimQChannelMilliV,UcBimTxInputMilliV,UcBimTxOutputMilliV,UcTemperatureMilliDegC,UcBimVtVcoMilliV_128
2021-06-28 12:10:41.521,252109.44,509,665,679,1792 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792 1792 1791 1791 1792 1791 1791 1791 1792 1792 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1792 1792 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792 1792 1792 1792 1792 1791 1791 1791 1793 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1792 1792 1791 1791 1791 1792 1791 1791 1791,2348,2014,32000,1555,238,1873,2047,763,1356,1359,1364,1368,1372,1376,1381,1385,1389,1393,1397,1401,1406,1409,1414,1419,1423,1427,1431,1436,1440,1444,1448,1453,1457,1462,1466,1470,1475,1478,1483,1488,1492,1496,1500,1505,1510,1514,1518,1523,1527,1531,1536,1541,1545,1550,1554,1558,1563,1567,1572,1577,1582,1586,1590,1595,1599,1604,1609,1613,1618,1622,1627,1632,1636,1641,1646,1650,1655,1659,1664,1669,1674,1678,1683,1688,1692,1697,1702,1707,1711,1716,1721,1726,1730,1735,1740,1744,1749,1754,1759,1764,1769,1774,1778,1783,1788,1793,1798,1802,1808,1813,1818,1818,1815,1813,1810,1807,1805,1802,1799,1798,1795,1791,1789,1787,1784,1781,1779,1776,1773,1771,1768,1765,1763,1760,1758,1755
2021-06-28 12:10:46.532,1.72,485,665,679,1792 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1792 1792 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1792 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1791 1791 1792 1792 1792 1791 1791 1791 1793 1791 1791 1791 1792 1791 1791 1791 1792 1792 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792,2348,2014,32500,1555,238,1873,2047,765,1355,1360,1364,1368,1372,1376,1381,1384,1389,1393,1397,1401,1406,1410,1414,1418,1423,1427,1431,1436,1440,1444,1448,1453,1457,1462,1466,1470,1475,1479,1483,1488,1492,1496,1501,1505,1510,1514,1519,1523,1527,1532,1536,1541,1545,1550,1554,1558,1563,1567,1572,1577,1582,1586,1590,1595,1599,1604,1608,1613,1618,1622,1627,1632,1636,1641,1646,1651,1655,1660,1665,1669,1674,1678,1683,1688,1692,1697,1702,1707,1712,1716,1721,1726,1730,1735,1740,1745,1750,1754,1759,1764,1769,1774,1779,1784,1788,1793,1798,1803,1808,1813,1818,1818,1815,1813,1810,1808,1805,1802,1799,1797,1795,1792,1789,1787,1784,1781,1779,1776,1773,1771,1768,1766,1763,1760,1758,1755
2021-06-28 12:10:51.542,6.73,469,665,680,1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1791 1792 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1792 1792 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1793 1791 1792 1791 1792 1791 1791 1791 1792 1791 1791 1792 1791 1791 1791 1791 1792 1792 1791 1791 1792 1792 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1791 1792 1792 1791 1792 1791 1791 1791 1793 1791 1791 1792 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1793 1791 1791 1791,2348,2014,33000,1555,238,1874,2047,765,1355,1360,1364,1368,1372,1376,1381,1385,1389,1393,1397,1401,1406,1410,1414,1419,1423,1427,1431,1436,1440,1444,1448,1453,1457,1461,1466,1470,1475,1479,1483,1488,1492,1497,1501,1505,1510,1514,1519,1523,1527,1531,1536,1541,1545,1550,1554,1558,1563,1567,1572,1577,1582,1586,1591,1595,1599,1604,1609,1613,1618,1622,1627,1632,1636,1641,1646,1650,1655,1660,1664,1669,1674,1678,1683,1688,1693,1697,1702,1707,1711,1716,1721,1726,1730,1735,1740,1744,1750,1755,1759,1764,1769,1774,1779,1784,1788,1793,1798,1803,1808,1813,1818,1818,1816,1813,1810,1807,1805,1802,1800,1797,1795,1791,1789,1787,1784,1781,1779,1776,1774,1771,1768,1766,1763,1760,1758,1755
2021-06-28 12:10:56.553,0.35,457,665,680,1792 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1792 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1790 1791 1792 1791 1790 1791 1792 1792 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1792 1792 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1791 1792 1791 1791 1792 1791 1792 1791 1792 1792 1792 1791 1792 1792 1791 1791 1791 1792 1791 1791 1792 1792 1792 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1793 1792 1792 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1791 1792 1791 1791 1792 1791 1791 1791,2348,2014,33000,1555,238,1875,2047,767,1356,1359,1364,1368,1372,1376,1380,1385,1389,1394,1397,1401,1406,1410,1414,1419,1423,1427,1431,1436,1440,1444,1448,1453,1458,1461,1466,1470,1474,1479,1483,1488,1492,1496,1501,1505,1510,1514,1519,1523,1527,1531,1536,1541,1546,1550,1555,1558,1563,1567,1572,1577,1582,1586,1591,1595,1599,1604,1608,1613,1618,1622,1627,1632,1636,1641,1646,1650,1655,1660,1664,1669,1673,1678,1683,1688,1693,1697,1702,1707,1711,1716,1721,1726,1730,1735,1740,1745,1749,1754,1759,1764,1769,1774,1779,1784,1788,1793,1798,1803,1808,1813,1818,1818,1815,1813,1810,1807,1805,1802,1799,1798,1795,1792,1790,1787,1784,1781,1779,1776,1773,1771,1769,1766,1763,1760,1759,1755
2021-06-28 12:11:01.573,5.37,448,665,680,1792 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792 1792 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1792 1792 1791 1792 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1792 1792 1791 1791 1792 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1792 1791 1791 1791 1791 1791 1792 1791 1791 1791 1791 1792 1791 1792 1791 1792 1792 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791,2348,2014,33500,1555,238,1875,2047,767,1356,1359,1364,1368,1372,1376,1381,1385,1389,1393,1397,1401,1406,1410,1414,1419,1423,1427,1431,1436,1440,1444,1448,1453,1457,1461,1466,1470,1475,1479,1483,1488,1492,1497,1501,1505,1510,1514,1519,1523,1527,1532,1536,1541,1545,1550,1554,1558,1563,1568,1572,1577,1582,1586,1591,1595,1599,1604,1609,1613,1618,1622,1627,1632,1636,1641,1646,1650,1655,1660,1665,1669,1674,1678,1683,1688,1693,1697,1702,1707,1712,1716,1721,1726,1730,1735,1740,1745,1749,1754,1760,1764,1769,1774,1779,1784,1788,1793,1798,1803,1808,1813,1818,1818,1816,1813,1810,1807,1805,1802,1800,1798,1795,1792,1789,1787,1785,1781,1779,1776,1774,1771,1768,1766,1763,1761,1758,1755
2021-06-28 12:11:06.564,10.36,440,665,681,1792 1791 1791 1792 1792 1792 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1792 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1793 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1792 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1792 1792 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1792 1791 1791 1792 1791 1791 1791 1793 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791,2348,2014,34000,1555,237,1876,2046,768,1356,1360,1364,1368,1372,1376,1381,1385,1389,1393,1397,1401,1406,1410,1414,1419,1423,1427,1431,1436,1440,1444,1448,1453,1458,1462,1466,1470,1475,1479,1483,1488,1492,1497,1501,1505,1510,1514,1519,1523,1527,1532,1537,1541,1546,1550,1554,1559,1564,1568,1572,1577,1581,1586,1591,1595,1600,1604,1609,1614,1618,1622,1627,1632,1636,1641,1646,1650,1655,1660,1665,1669,1674,1679,1683,1688,1693,1697,1702,1707,1712,1716,1721,1726,1730,1735,1740,1744,1750,1755,1759,1764,1769,1774,1779,1784,1788,1793,1798,1803,1808,1813,1818,1818,1815,1813,1810,1807,1805,1802,1800,1798,1795,1792,1789,1787,1784,1782,1779,1776,1774,1771,1768,1766,1763,1760,1758,1756
2021-06-28 12:11:11.574,15.37,433,665,681,1792 1791 1791 1791 1792 1791 1791 1792 1791 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1791 1791 1792 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1792 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1792 1791 1791 1792 1791 1792 1791 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1792 1792 1791 1791 1791 1792 1791 1791 1791 1793 1791 1791 1791 1793 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1793 1791 1791 1791,2348,2014,34000,1555,237,1876,2046,769,1356,1360,1364,1369,1372,1376,1381,1385,1389,1394,1398,1401,1406,1410,1414,1419,1423,1427,1431,1436,1440,1445,1448,1453,1458,1462,1466,1470,1475,1479,1483,1488,1492,1497,1501,1506,1510,1514,1519,1523,1527,1532,1536,1541,1546,1550,1554,1559,1563,1567,1572,1577,1582,1586,1591,1595,1600,1604,1609,1614,1618,1622,1627,1632,1636,1641,1646,1651,1655,1660,1665,1669,1674,1679,1683,1688,1693,1697,1702,1707,1712,1716,1721,1726,1730,1735,1740,1745,1750,1754,1760,1765,1769,1774,1779,1784,1788,1793,1798,1803,1809,1813,1818,1818,1816,1813,1810,1808,1805,1802,1800,1798,1795,1792,1790,1787,1784,1782,1779,1776,1774,1771,1769,1766,1763,1761,1759,1755
2021-06-28 12:11:16.584,20.38,428,666,681,1792 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1792 1792 1791 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792 1791 1792 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1792 1791 1792 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1792 1792 1791 1792 1792 1791 1791 1791 1792 1791 1791 1791 1792 1792 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1791 1792 1792 1791 1792 1791 1791 1791 1793 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1792,2348,2014,34500,1555,236,1876,2047,769,1356,1359,1364,1368,1372,1376,1381,1385,1389,1394,1398,1402,1406,1410,1414,1419,1423,1427,1431,1436,1440,1444,1449,1453,1457,1461,1466,1470,1475,1479,1483,1488,1492,1497,1501,1505,1510,1514,1519,1523,1527,1532,1536,1541,1546,1550,1554,1559,1563,1568,1572,1577,1582,1586,1591,1595,1600,1604,1609,1613,1618,1622,1627,1632,1636,1641,1646,1651,1655,1660,1665,1669,1674,1679,1683,1688,1693,1697,1702,1707,1712,1716,1721,1726,1730,1735,1740,1745,1750,1755,1759,1765,1769,1774,1779,1784,1789,1794,1798,1803,1808,1813,1818,1818,1816,1813,1810,1808,1806,1802,1800,1798,1795,1792,1789,1787,1784,1782,1779,1777,1774,1771,1769,1766,1763,1760,1759,1755
2021-06-28 12:11:21.605,25.4,422,666,681,1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1792 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1792 1792 1791 1791 1792 1792 1791 1791 1792 1792 1791 1791 1792 1792 1792 1792 1792 1791 1791 1791 1792 1791 1791 1792 1792 1792 1791 1792 1791 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1793 1791 1791 1791 1792 1792 1791 1791 1792 1791 1791 1792 1792 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1792 1792 1792 1792 1791 1793 1792 1792 1792 1792 1791 1791 1792 1792 1791 1791 1792 1792 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791,2348,2014,35000,1554,236,1877,2047,770,1356,1360,1364,1369,1372,1376,1381,1385,1389,1394,1398,1401,1406,1410,1415,1419,1423,1427,1431,1436,1440,1444,1449,1453,1457,1462,1466,1470,1475,1479,1483,1488,1492,1497,1501,1505,1510,1514,1519,1524,1528,1532,1537,1541,1546,1550,1555,1559,1563,1568,1572,1577,1582,1586,1591,1595,1600,1604,1609,1613,1618,1623,1627,1632,1636,1641,1646,1651,1655,1660,1665,1669,1674,1679,1683,1688,1693,1697,1702,1707,1712,1716,1721,1726,1730,1735,1740,1745,1750,1755,1759,1764,1769,1774,1779,1784,1788,1794,1798,1804,1808,1813,1818,1818,1816,1813,1810,1808,1806,1802,1799,1797,1795,1792,1790,1787,1784,1782,1779,1777,1774,1771,1769,1766,1763,1761,1759,1755
2021-06-28 12:11:26.605,30.4,419,666,681,1792 1791 1791 1791 1792 1791 1792 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1792 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1791 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1792 1792 1791 1791 1791 1792 1791 1791 1791 1792 1792 1791 1792 1792 1791 1791 1791 1791 1792 1791 1791 1792 1791 1791 1792 1791 1791 1791 1791 1792 1791 1791 1791 1793 1792 1791 1791 1792 1792 1791 1791 1793 1791 1791 1792 1793 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791 1792 1791 1791 1791,2348,2014,35000,1554,236,1878,2046,770,1356,1360,1364,1369,1373,1376,1381,1385,1389,1394,1397,1402,1406,1410,1415,1419,1423,1427,1431,1436,1441,1445,1449,1453,1458,1462,1466,1470,1475,1479,1484,1488,1492,1497,1502,1506,1510,1514,1519,1523,1528,1532,1537,1541,1546,1550,1555,1559,1564,1568,1572,1577,1582,1586,1591,1595,1600,1604,1609,1613,1618,1623,1627,1632,1636,1641,1646,1651,1655,1660,1665,1669,1674,1679,1683,1688,1693,1697,1702,1707,1712,1716,1721,1726,1730,1735,1740,1745,1750,1755,1760,1765,1770,1774,1779,1784,1789,1793,1798,1804,1809,1813,1818,1819,1816,1813,1811,1808,1806,1803,1800,1798,1795,1792,1790,1787,1784,1782,1779,1777,1774,1771,1768,1766,1764,1761,1759,1756
